;TCGA-39-5040-01A-21R-2125-07;TCGA-56-8309-01A-11R-2296-07;TCGA-22-5489-01A-01R-1635-07;TCGA-58-8386-01A-11R-2296-07;TCGA-22-5483-01A-01R-1820-07;TCGA-43-6773-01A-41R-1949-07;TCGA-43-7658-01A-11R-2125-07;TCGA-77-8007-01A-11R-2187-07;TCGA-56-7580-01A-11R-2045-07;TCGA-56-7222-01A-11R-2045-07;TCGA-22-5481-01A-31R-1949-07;TCGA-77-7335-01A-11R-2045-07;TCGA-22-4593-01A-21R-1820-07;TCGA-43-6143-01A-11R-1820-07;TCGA-56-7579-01A-11R-2045-07;TCGA-77-8008-01A-21R-2187-07;TCGA-56-8082-01A-11R-2247-07;TCGA-56-7731-01A-11R-2125-07;TCGA-43-7657-01A-31R-2125-07;TCGA-51-4079-01A-01R-1100-07;TCGA-56-8083-01A-11R-2247-07;TCGA-77-7138-01A-41R-2045-07;TCGA-77-7338-01A-11R-2045-07;TCGA-33-4587-01A-11R-2125-07;TCGA-33-6737-01A-11R-1820-07;TCGA-60-2709-01A-21R-1820-07;TCGA-77-7142-01A-11R-2045-07;TCGA-56-7823-01B-11R-2247-07;TCGA-22-5482-01A-01R-1635-07;TCGA-56-7582-01A-11R-2045-07;TCGA-51-4081-01A-01R-1100-07;TCGA-92-7340-01A-21R-2045-07;TCGA-22-5491-01A-01R-1635-07;TCGA-43-6771-01A-11R-1820-07;TCGA-85-7710-01A-11R-2125-07;TCGA-34-7107-01A-11R-1949-07;TCGA-43-6647-01A-11R-1820-07;TCGA-56-7730-01A-11R-2125-07;TCGA-22-5478-01A-01R-1635-07;TCGA-34-8454-01A-11R-2326-07;TCGA-43-5670-01A-21R-2125-07;TCGA-90-7767-01A-11R-2125-07;TCGA-56-8201-01A-11R-2247-07;TCGA-22-5472-01A-01R-1635-07;TCGA-90-6837-01A-11R-1949-07;TCGA-22-5471-01A-01R-1635-07;TCGA-77-7337-01A-21R-2045-07;TCGA-22-4609-01A-21R-2125-07;TCGA-56-8623-01A-11R-A28V-07;TCGA-39-5040-11A-01R-2125-07;TCGA-56-8309-11A-01R-2296-07;TCGA-22-5489-11A-01R-1635-07;TCGA-58-8386-11A-01R-2296-07;TCGA-22-5483-11A-11R-1820-07;TCGA-43-6773-11A-01R-1949-07;TCGA-43-7658-11A-01R-2125-07;TCGA-77-8007-11A-01R-2187-07;TCGA-56-7580-11A-01R-2045-07;TCGA-56-7222-11A-01R-2045-07;TCGA-22-5481-11A-01R-1949-07;TCGA-77-7335-11A-01R-2045-07;TCGA-22-4593-11A-01R-1820-07;TCGA-43-6143-11A-01R-1820-07;TCGA-56-7579-11A-01R-2045-07;TCGA-77-8008-11A-01R-2187-07;TCGA-56-8082-11A-01R-2247-07;TCGA-56-7731-11A-01R-2125-07;TCGA-43-7657-11A-01R-2125-07;TCGA-51-4079-11A-01R-1758-07;TCGA-56-8083-11A-01R-2247-07;TCGA-77-7138-11A-01R-2045-07;TCGA-77-7338-11A-01R-2045-07;TCGA-33-4587-11A-01R-2125-07;TCGA-33-6737-11A-01R-1820-07;TCGA-60-2709-11A-01R-1820-07;TCGA-77-7142-11A-01R-2045-07;TCGA-56-7823-11A-01R-2247-07;TCGA-22-5482-11A-01R-1635-07;TCGA-56-7582-11A-01R-2045-07;TCGA-51-4081-11A-01R-1758-07;TCGA-92-7340-11A-01R-2045-07;TCGA-22-5491-11A-01R-1858-07;TCGA-43-6771-11A-01R-1820-07;TCGA-85-7710-11A-01R-2125-07;TCGA-34-7107-11A-01R-1949-07;TCGA-43-6647-11A-01R-1820-07;TCGA-56-7730-11A-01R-2125-07;TCGA-22-5478-11A-11R-1635-07;TCGA-34-8454-11A-01R-2326-07;TCGA-43-5670-11A-01R-2125-07;TCGA-90-7767-11A-01R-2125-07;TCGA-56-8201-11A-01R-2247-07;TCGA-22-5472-11A-11R-1635-07;TCGA-90-6837-11A-01R-1949-07;TCGA-22-5471-11A-01R-1635-07;TCGA-77-7337-11A-01R-2045-07;TCGA-22-4609-11A-01R-2125-07;TCGA-56-8623-11A-01R-A28V-07
ITGAL|ENSG00000005844;1,7224576901639;3,7457823523715;3,22031322362215;2,57729367947542;1,7092253276673;3,66626426904489;3,27133056110416;3,22538068835138;1,47382922720015;0,484340437709914;2,64900999309033;3,45819745396054;1,27716670438764;1,3738683745681;1,03855420179945;2,35049272730019;0,898491842615828;2,10461243608655;0,58140319525164;1,70811419117733;1,19730774939909;0,812978431591665;1,81340776712966;1,429445379469;1,79684925326509;3,87919274838953;1,97827714714749;1,205963513851;0,717793816326577;1,90006304123611;0,556888708468115;2,37092122822216;1,01830838471378;1,56003950798212;1,91238301493284;1,90114752714288;2,28096921378545;0,509124566472214;2,11422169106886;3,24251758848343;0,300542193157035;2,35948905118338;3,62061157456382;2,21537154798581;2,81501998082978;2,88943757033725;1,3313175609787;3,31215464448473;4,48249782155752;3,18567728411615;4,46824454176329;3,97046357816135;4,20681187373163;3,26198039987073;4,18769191637166;3,90505525797695;3,06263699465967;3,92313107532529;3,63233601185909;4,04046490187544;3,53456660107445;4,02324869784964;4,51862928351987;4,30139636904558;3,84541175385524;3,54897124128422;3,39614744541345;3,98910524043217;3,29849068093625;3,85501276641901;4,00307458351809;3,26809457138542;3,48618627312867;4,06670371664529;3,74124256916222;3,85758367042169;4,14642902979966;4,38638962555003;3,60019050733434;4,34226684556728;3,85711156128528;3,26128329059141;3,78569239169369;5,33177137717272;4,21419669632022;4,32919230753566;2,80527930294207;4,46315529476373;4,16052485829182;3,88406211341815;3,68929508486073;4,09935551664351;4,35276840861875;3,8876461710747;4,06717142860739;4,3193362216826;3,81101306657424;4,58628028941256
TMEM132A|ENSG00000006118;4,3095259802927;3,8484769203447;3,50571493670523;3,54780260469468;3,0720441576094;4,0516845097828;4,0807061111132;4,50288717869459;2,57570892040578;3,88220183886751;4,12453272040419;2,69183395888147;4,8749181167923;3,32273045864224;4,54821830034051;4,23576600426775;5,22790035846965;4,30925007191332;4,65310118593603;3,74634237696429;3,43682424597254;3,66133923820963;4,49846490398122;3,57251508371233;1,69108260156199;3,64173254929093;2,57595151185463;4,02503561844951;4,77888757605194;3,44802465133275;4,66054796076502;3,20977861736414;4,78414603873196;4,93491677033961;4,16961320131268;4,32740958048133;5,66036721131315;4,37223976164573;5,02060726361398;4,89295597104234;5,71912685927726;4,04969437598379;4,17011496168819;4,36711632576038;4,87955661062716;3,94831212204875;2,73361906179083;3,54057789401047;1,60180322214131;1,30060350036973;1,58076153883826;1,54528190837384;1,29921814071201;1,01032771814107;1,77066665709178;1,4089396367046;1,66944414781742;1,98499698631632;0,574437206983295;1,34801957250299;0,610032246828736;1,49922210127323;1,23345327813451;1,2325015621662;1,79757040734457;1,47964000301652;1,26002210056014;1,96519041401659;1,93219411244322;1,72740680625273;1,10441691343943;0,944921868756647;1,12184786507591;1,90282180427729;1,07130115457994;0,962116603965316;2,28476928444585;2,16550689881312;1,89673803306086;1,69499790049134;1,3304525861255;1,83098164772454;1,75669671982147;1,14036195050178;2,07901261647393;1,51308919064593;1,37780215622639;1,53407074744968;1,60459690288014;1,61996504484296;1,85141917590375;1,33366356727841;1,59861823091989;2,21610642433377;1,22285469529796;0,884362215015763;1,21616526110598;1,7605611905687
DLX6|ENSG00000006377;2,15336238369744;1,48908900622946;1,24353122216421;0,9103518362724;1,90074495112801;1,18538185712111;0,406073094263616;0,00526869751279284;1,81725826028128;0,0133544701346203;1,14212904340461;2,13373071985755;1,16248321511094;1,2264210258512;2,49565358982616;0,729752517702706;2,63544367251888;0,650760004524225;3,2540738815881;1,26527824068132;6,94089773409584;0,844921417496811;2,05113320904318;0,0731728841471805;0;1,84616145537999;3,00126221683844;2,61162941711603;2,38271789464052;2,32797763646257;1,65391154890491;0,882616124315463;1,78614513955768;0,00408359185810176;0,472827027051829;2,15073208772215;0,634812611638354;2,49639011460005;2,18711559500456;0,0330347258716699;1,14257794905093;1,26453448695939;0,339772019379409;0,138235030699656;0,280625513567439;1,52446250337569;0,856882766694468;1,85570948841926;0,0170299743018661;0;0;0,0102101234819207;0;0,00637330255445244;0,0121957888947015;0;0;0;0,0174633035267097;0;0,00984703239448122;0,0122587729889661;0;0,0146915582573854;0,00624194509594985;0,0337647641685662;0,00716113850939999;0,0302075158531765;0;0;0;0;0;0;0;0;0,00747359509972586;0,00906115400171553;0,0689631184965175;0,0228995456178462;0;0;0,00430598598557895;0,0292416944478321;0,0427630385729238;0,00422125897860665;0,108173363797426;0,00484994835148053;0,0177546256655867;0,0292015551556154;0,00499996152350772;0,00933053774602237;0,00457639080332547;0,0644604477325161;0;0;0,00615961224466063;0
ETV1|ENSG00000006468;0,893157342804935;1,32251164777054;2,0971050610992;1,90689802798874;1,99502457780715;1,3775916187542;0,784590407459367;1,94592928595733;0,910986162316077;1,89599180816458;0,703681011139391;2,25368747627243;2,39299740126661;1,30540649699338;0,851975390340425;2,68382927905543;1,32108936208666;1,90810208619444;0,630407150525809;2,7973899663348;3,06682766591778;1,29607710942827;2,18556294337723;0,651970774369651;1,07614618352408;3,20176842021844;1,35092094011838;2,37986976014975;1,21361660470552;1,95337229998766;3,84460900826349;2,06457023018826;0,620943687768184;0,750338627449352;0,946186392398724;1,18871611458662;1,81297122311129;4,42918165597054;2,29914369627592;1,51856568732088;0,456780962896798;1,97903627617301;1,16542079421019;2,36586647068987;1,29861878526093;1,11731205312527;1,52349367829388;2,91838399687422;3,19760937541613;3,00274445653917;2,7740882732311;3,12092267850865;3,49699519128363;3,69182954165304;2,8952898131152;3,30773489967667;3,59885709855972;3,05972608293718;4,64153950463473;2,97458548629354;3,85561379837635;3,08948526827079;3,80381884016315;3,12258496017107;2,59500999299203;2,53203998301634;2,47603977856447;3,37259512498551;2,84773733022172;3,31299481813358;3,4740779858134;3,99059031833152;3,35996004575538;3,34278211459633;2,61766501412737;4,04846835789759;3,47978511539459;3,46042495408505;3,32438564249046;2,98726844973039;3,81535929455874;3,29154023170774;2,88470958036452;3,13589574365631;3,22581667740472;3,24400313523076;2,86426215477975;3,05644631639493;3,2993711277958;3,18973836189616;3,16660699279545;3,36124458953527;3,53932945767853;3,45461422973683;3,56789299480781;3,64544003894158;3,91942746721916;3,34427713553459
ALDH3B1|ENSG00000006534;2,40257821013607;2,37106343932158;1,86810513834676;2,732150383149;1,53846444407229;2,30418141316975;1,30123146201278;3,43983423211951;0,808606383329668;1,74213760100196;1,67571363165279;2,20874657637555;1,66311156013364;1,14953362279614;1,29372977318785;1,63688457976188;0,853650583149962;2,38077083868649;1,13579850291216;0,957244272397901;1,48880158400749;0,981457151985978;1,20042153395844;1,16318520739324;4,47888130609451;3,07136166546227;1,64116893669497;1,0937096894031;0,847847307401228;1,09623616270239;0,794965236103179;1,35306402997439;1,7306316341974;2,48059359401624;2,52396196121564;1,44257958205308;1,55630164204059;1,04558055984861;2,2053398264658;1,80433122006423;1,73814644783193;1,01220988398144;2,1009264534623;3,49622412088086;1,92840698556842;1,43776803339144;0,977841529200973;2,31653586106863;5,25512572448266;3,99855462278227;6,03450360919372;5,42850591980775;4,45187891157512;4,438684822635;4,57244590906695;5,77114416740574;4,13976526142323;4,75150032349623;4,78895586880251;5,29159577168114;4,55668437960418;4,16864425109358;4,3437503465151;5,0530498523146;3,74365652227639;4,77492873274446;4,44379034795884;5,01194066533536;4,52609553417105;5,39528514136344;5,09257935882582;4,76739752817222;4,21069170777742;4,67598821515788;4,52262173823305;4,7808167760026;4,70726977289127;4,74170251056881;4,47503881981502;4,07779204070659;4,88092551957712;4,81768718646033;4,42360425551939;4,0429514887217;3,77033698576493;4,77156011703687;5,9075706304414;5,27306301799339;4,58209096688552;5,54463198557687;5,13341266027879;5,01909948351367;4,66534459694118;4,12529910211889;5,53387863690947;4,84660554400153;4,81123331605682;5,18600875072962
GGCT|ENSG00000006625;4,51864217906805;4,32934595577363;4,77476160381707;3,90903861913339;5,16515707184337;4,33642947161755;5,44079553791058;4,1055024958916;5,31327760193029;5,53199029597758;6,38128918777494;5,43728501056165;4,51371904013524;4,74124865748203;6,34532568434718;4,51766155265587;4,43908986397927;4,50047638941641;6,16729612110573;5,01046187787054;4,86491586722221;6,91119417306798;4,80839749731742;5,48501046741031;4,79049908543425;5,30781640864768;4,84288501201354;6,29058695548231;5,19482285482606;5,66115665413483;4,82011789803135;5,27304687652422;6,12785687512578;4,88366589096064;4,98103461166882;4,84304076284374;4,35130843435525;5,50588059991076;5,61718318407567;4,84862588823096;5,66607546582981;5,41069175084214;5,10944399703111;4,59670079640311;5,68129551351136;5,71882244575906;4,44922981308612;4,87446488847893;3,28589165121419;3,48726948614541;3,39607271128508;3,23585375907822;3,38066076218675;3,71836826847188;3,1057901538054;3,27615838172214;4,11679576950504;3,49933757573877;3,40716377960441;3,30733616700254;3,63445053839952;3,51719670335512;3,41921096547605;3,54966639933253;3,65989909736094;3,33307059073741;3,28666534471231;3,61584338951969;2,61131604338128;2,91452556682474;3,47080338925487;3,23628707009303;3,60852861701699;3,06780863633344;2,97053744954671;3,62261653175572;3,56230199678825;3,00381855560175;3,69476524215529;3,22908837310374;2,97039577583069;3,16483985879552;2,88072323418593;3,46730498854376;3,25786176094735;3,0414737339653;3,55460116675234;2,93489839131519;3,17356228862873;3,39879438682084;3,84182882415855;2,69265036133696;3,39841814640549;3,00800245222589;2,93504198774768;3,25744486027003;2,95164566448251;3,41795163808831
ARHGAP44|ENSG00000006740;2,83471715601147;0,843363600330812;0,642075564519839;2,03263993394842;1,1143786880314;0,929590158572535;1,69071223007778;1,78775450658584;0,260582360968918;0,722213013912665;0,612070192537702;0,649641527896417;0,552975550510239;0,499317487931835;0,21364154419559;0,346739615572987;0,476597532477115;1,52514093341125;1,08597183698758;0,820038566314981;1,8130880199845;0,165490138737607;0,770615997261597;1,00816131696003;1,67524287733393;1,78369592042079;1,38920699493052;1,71163727938782;0,165381035043847;0,576126750405487;1,12832946115068;0,669557812874151;0,606896525739867;0,125108608650548;0,227922182242344;0,514901962984463;0,349804111691737;1,90904344459632;0,507949253948531;0,832792258792936;0,207528422054683;1,08478615871885;0,283458588833335;1,47019395903447;0,361190394458056;0,303554561503899;0,395920457090337;1,421193366857;2,71175195875853;2,43338432763787;2,99225291132891;2,99871661681949;2,79214584152051;3,13811177631479;2,28419716638114;3,31379597985657;2,85501695735773;3,47546887126896;2,78532269825336;3,015544313101;2,59318479786311;2,79835833301241;2,46735616824988;3,12205517559329;2,81773226683544;2,99887260311772;2,5553729313414;2,90802980674716;3,43807772284235;3,71182698933651;3,2503360759623;3,02219327801695;2,58078182667973;2,42764996829475;2,64984175358885;3,34693336887815;2,92910313626863;2,87402814076438;2,83226867373048;2,43381563423026;3,32378548585081;2,97424522305025;2,74503826674096;2,48241130304956;1,98513383131286;3,04117428533302;3,21951841668306;3,2136062557979;2,80745976835217;2,87672632831977;2,99541235227268;3,16573247939199;2,87491182456331;2,85124780217021;3,23842636044803;3,29129702691066;3,09395248639661;3,02370651188405
CEACAM21|ENSG00000007129;0,472216619225738;1,9033681868805;1,73778764549479;0,770256850290323;0,839763534409266;1,25073287074848;0,806514284919176;0,827590029368362;0,593813479948633;0,126687247748447;0,511265002811213;1,33936837860818;0,333965131705382;0,33138912431001;0,394851704980401;0,612480706713081;0,213245837061258;1,50212779547915;0,370337814286049;0,272323200610263;0,534687541182456;0,168082388599948;0,500303263988069;0,457807225799541;0,659672694192249;1,80707708874202;0,647086376201892;0,325097066683054;0,389692238547457;0,302776338659347;0,232800399106807;1,08508966381654;0,510162039864187;0,119649885660581;0,529738154242585;0,210263067294301;1,06729823995427;0,201634684229446;0,654230724474273;1,26470824659964;0,102839457751212;0,405434589338812;1,15515566979034;1,29407060999898;0,857989567016574;0,536738882671112;0,344311747222502;1,56484331938912;3,0632272732927;2,90018447244257;3,52605340821093;2,4338508719489;2,2279152177257;1,90648341022706;1,96705115092614;2,15930943108268;1,58601189451839;2,23103751515607;2,45033161118167;1,93131608408878;3,00538344446673;1,6073091282137;2,28806506065042;1,65488413704767;1,70329396372464;1,68241795921002;2,1145975927016;2,81810174905857;0,54886139837366;2,05133261877328;1,76376219113821;1,52509288058963;3,18291263719264;1,6698290996248;2,94725804506197;2,54242754456175;2,43271454034149;2,53168986009439;1,7774511343941;3,17943094526064;2,28868660148907;2,1404948747961;0,51512445958065;3,44534227532279;0,834149812851931;2,60270140350229;2,28461284899639;2,17339010283137;1,72723284388695;2,32176982767057;2,19996516378575;2,09089796944414;2,5586973401222;1,59979290515042;2,25653154680319;1,83354548172478;1,88855562672852;2,37864896150637
CACNA2D2|ENSG00000007402;1,06241526420753;1,93368354807144;1,93943162400719;3,86104859820915;0,377737687324239;1,49443042720656;1,29630345213972;0,1734396675481;0,270732561703868;1,70496798175462;0,566679657568533;0,45825378769496;0,647188039633688;0,772550706617553;0,303713373123578;0,484235486625113;1,2402790275251;4,0186982020752;1,32914176649196;1,32801910515106;2,95594068006987;0,352811371774821;1,42328943142636;0,338213409627528;1,69421840057183;2,83401969604955;2,77510251403738;0,283282048252803;0,129982092161816;0,645604065455121;0,698835436641242;1,29653267961672;0,523341238332257;0,0330824871343227;0,607543035810763;0,710874957422122;0,538361401422418;2,11213568428958;1,87132298711801;1,58935900323983;1,03789810218479;0,338761966482173;0,20429044929868;2,85253379218686;0,344756739060379;0,388368626567628;0,253370888444249;3,63653535330129;4,93415197619516;4,36185410773797;4,81911342324859;5,81632889450923;5,04698001668954;6,05508815327566;4,54541676449845;5,73528202034566;4,33844560743295;5,03019970565343;6,08226573871241;5,96615106584204;4,46129394373799;4,3104842110332;5,26814356354057;4,97137623643839;3,75279212454409;4,48396228405303;5,30873403042476;5,23715261762483;6,09199686505176;5,67152109985267;6,05157835716372;4,99354113653712;4,54618581797166;4,5835101364308;5,05050373717403;5,84728340002037;5,51906105918354;5,30016235459529;4,69191303424028;5,80426427397259;5,81865210451274;5,92798412641269;5,74533384499526;4,98549944724085;4,88162068205896;6,16634352160035;5,72335993392529;5,95963177515752;5,07956296028305;5,40541820384206;5,59833517254202;5,94587618020191;5,15704647253194;5,55372788570035;6,13004825736585;5,77430112193759;5,92213659909844;5,20438675078922
SELE|ENSG00000007908;0,118702825989042;1,30626780388212;4,72288428620776;0,416503337786358;1,62261751449364;4,26514046856783;0,187603345832077;0,0352995319058044;0,138965778972247;1,28129815290537;0,125934485215091;0,572287587792119;0,362608417365589;0,194500333761202;1,3845388800168;0,0807746871622582;0,326242701637412;1,20201264908087;0,00465009200021278;1,07997428695994;0,165670287526084;0,00931083453502071;1,30546941947389;0,297252517743535;2,01397368948455;0,778337786409112;0,111438439221054;0,49067779449065;0,0242575528259317;0,172813548927456;0,526508303886815;2,41827803623455;1,24477468301719;0,338450624253721;0,357041398465038;1,63444109044842;2,28463581014153;0,347639188962252;0,769756156555233;2,76502985583672;0,19041883640573;3,65441453162921;1,06604926887477;0,194190861792038;0,144490009847575;1,77904624899898;0,445273991896238;1,49909760968827;4,76906621964499;3,35872520027319;0,269010259537961;0,558576243905908;2,41614210524239;1,33267194668686;4,60454046974094;0,150752481968283;2,46538016394898;0,49472348247019;0,0688193560741057;1,420160784975;0,482018566499983;2,24624481684819;2,46241567494753;3,2444467485054;4,77317630423128;6,16039167777966;3,85104921954386;0,312585676705057;3,68948871454283;2,09783259277936;3,32316663605572;4,39498598240246;1,93980571874624;2,98428917024362;3,53124128911798;3,26601786322103;1,35770234644432;2,4248595459955;0,689513506324289;3,18991262168888;3,72826261934254;2,77558826974553;5,58972108323295;0,668250572314393;6,85288708855417;3,95003327515891;1,53574236013395;0,576681696185483;1,63030911304389;0,115110573735347;1,49047047146311;2,57740605326118;0,607296870794375;3,47937355381417;2,53340501387932;2,2908057813331;4,65093829104133;3,07351485937386
E2F2|ENSG00000007968;2,20571068361633;1,29889510557867;2,29133446493353;1,56174227703877;2,00983383517384;1,10252235434513;2,4182013976788;0,927390112609803;1,79103400309713;1,84362223870963;2,47959885286883;1,41423863622456;2,2660868879561;2,43131087991041;2,53848923858042;0,825152919888315;1,78498746678817;1,21657160940054;1,65457923733387;1,13831285266465;3,33887220015593;2,16839235756124;0,996492565474574;2,23595704836618;1,79270561854097;1,54883458660705;1,90611020558727;2,24612938589711;1,58690155213336;1,58230104029909;1,44728385761647;1,49849750548638;1,66817440150028;1,68290426046497;1,71621491817768;2,2069064838094;0,6941000957504;1,62304211812898;1,71925465003327;2,65269488212572;2,19339642418735;1,91379201192109;1,35665940490459;1,99315659694938;2,32971856003033;1,7086242199051;1,66446742672877;1,15525678997952;0,313429523258114;0,0961486178750709;0,25761388701665;0,521469642300059;0,48541293996929;0,863852597596464;0,420107816289822;0,245002040533279;0,605561596753136;0,575855499821743;0,0183897009634696;0,314477220239151;0,148239610345152;0,340359051169794;0,430244315864477;0,519473035345949;0,471349564616534;0,242864291029588;0,272109350878894;0,360095864390726;0,26576998623358;0,153910765718525;0,246424267275157;0,166568497691064;0,267839238899816;0,36830126097768;0,211342073275655;0,326753680983952;0,539035246657179;0,390232095891643;0,379642114709744;0,382240101184722;0,129907417457488;0,261738285367845;0,323390855213249;1,59862237218028;0,585650986328423;0,280757541418816;0,237895584140705;0,242490863672838;0,388614048229168;0,236757732989758;0,178433444383209;0,198659467015124;0,683861965122153;0,584813660047901;0,155836694603758;0,53072790023954;0,134027302340681;0,337072034396688
PLEKHG6|ENSG00000008323;5,31729715398187;3,58744956610609;4,00969366356864;0,817485209118224;2,27905463868006;3,59008881924009;3,05780082011499;1,25476425479596;3,26569177754636;4,28728994228644;1,22296681703032;3,09315689053771;0,944967806257288;3,63398961249285;2,78695437135528;1,58886292003446;4,06268904069314;2,76129821714431;3,78340517621785;3,10762394597557;2,85578441646854;1,2187933599158;2,57016168385739;3,25319811400439;0,553489266804069;2,59769057600935;3,53649512650155;3,1420980328756;3,25412728171456;2,93308978938468;3,84366052225654;2,3377640244317;3,41566411386449;1,02177520761551;2,57082115684634;2,79697043363084;2,78682681323486;4,0165749026403;2,57609115620182;1,69223047136506;2,40201086180522;3,61150748661781;2,48845679458083;3,45973406263775;4,5223001747184;5,39626938424803;2,04150030255169;2,98040960385656;0,838605125294603;0,976295966076555;1,23482500071208;1,15738527117739;0,760906998577548;0,657283895390074;0,783817753751256;1,13880294531979;0,717441443686284;0,589021939506529;0,631207022132161;1,01392662594955;0,438161461300963;0,354626889945924;0,76051649670454;1,02563673968991;0,69094205941887;1,71222651886434;1,19737861560471;1,06789600310799;1,55784891957061;1,08801123968958;0,790991055481463;0,644909334429263;0,824997247657022;0,603617231709093;0,859106264035442;0,79397112564364;0,91306818464551;0,908717338637399;0,876620969944099;0,991439069440006;0,991191198799985;0,853940995020489;1,1217842900277;0,51704009745033;0,652966125554323;1,10474621926073;1,44603432916563;0,538606334092694;0,808915911797742;0,901076650154053;1,17223956327837;1,1428887988027;1,16505624976463;0,693791307658229;0,966306248432651;0,571148520639266;0,744590523834761;0,873924447214726
RHOBTB2|ENSG00000008853;4,34851211965715;3,44631115545652;4,1413754700811;4,17081122701226;1,4614468510003;2,41469796827457;2,9993864833458;2,55973291716723;0,961453206883071;3,10218372601138;2,0386499735883;1,40295203780095;2,86123299293426;1,89415192813207;1,08143279270082;2,19637894677947;2,20885211597957;4,83399235700698;1,32089891300635;2,1818481911484;2,54141968896444;1,08636670829952;2,11712297226937;2,39176844135007;2,93712457409704;3,28843565391313;2,0178011026676;1,69831439689026;1,52043499639759;1,15780625323265;1,73371514756987;1,98720532617963;0,685210434375917;1,50557392339432;2,15816318431267;1,77777931213859;2,32875318034195;2,35059152375121;2,17680026573832;2,60644352610172;3,60749110921731;1,81739317336879;2,18128040033524;3,72310645251988;1,84834431746469;1,05954756398427;1,19753674451347;3,34213166269761;4,42765094036249;3,84635559473724;4,62410078365877;5,07994564175451;4,52104779273188;5,28930744738974;4,41428405685657;5,16252025665065;4,56118101324544;3,91209132258064;5,13366085889008;5,72055581306951;3,40688283624676;4,97955423433453;4,67764451559838;4,24301119069712;4,79313229486796;4,25714649462022;4,83640143895285;4,83673887026806;5,26331071108104;5,13945684268124;5,06318003520236;4,14912774412804;3,43824725506744;4,19845330940566;4,2806432141143;4,21655558457442;5,14811262173569;4,45892295302439;4,43927955487777;4,99651172176087;4,62486468827556;5,52012138975768;4,64450322865547;4,29452558887446;4,38367893074354;5,65583497577003;5,79977796240121;5,09566133554287;4,4111806883439;5,09850787477135;5,07596297398419;5,20411627426112;4,93223161248526;5,2400980011767;4,91345108261759;4,47173884823007;5,07797960033289;4,82511568796317
NCAPD2|ENSG00000010292;5,34948085899926;4,22443388637798;5,96183768634828;3,95382560949236;4,74580644348175;4,5636710940696;6,18732754854036;4,69124212984534;4,98747559732188;6,13683462786884;5,30465074598743;4,1443736911173;6,0134564972981;5,35827177970194;4,39246694903798;3,79894893483755;5,32078682502943;4,10376606490256;4,62664995433442;4,60656805333333;5,59572016592846;4,6438706485247;4,43897689685157;5,63258276718026;4,62003446880093;4,8048601239516;6,43742494138372;5,39646839302111;4,60253402314826;5,31658357882662;5,68883527911826;4,73966110037609;4,60295572226898;4,46067902432533;4,85948148942447;6,15596555190156;4,66953116678007;5,20397970071184;4,39911886885935;4,95528812660555;5,07905563231191;6,38500989760198;5,20628914373558;4,45801760749599;5,37116928942773;5,7480027246899;5,31525077013841;4,54786874974047;2,87797038740758;1,88587705621676;2,91889718845801;3,05755998644982;2,73558527448701;3,2504499091171;2,8716502118647;2,93054125720131;2,86864036258313;3,32828359526966;2,90538073991149;2,8203800178862;2,69361321125869;2,48711614716224;2,9945873265777;3,0326994280286;2,80132931983602;2,1598174350092;1,99337235291408;3,11117438360156;2,78528421507393;2,87861745173599;3,0323759766827;2,850793867121;2,27037666962832;3,18559237168721;1,91063443707985;3,15517536469257;3,2109116296166;3,20850675197817;3,28738773003719;2,9381476021318;3,02612078606769;2,72703458120988;2,41948807667753;3,98682527383297;3,05019669439123;2,9672950829559;2,35004292790034;3,084394909495;3,23578587752876;2,95318787757801;2,87478223706756;2,75135030896167;3,34516114130455;3,49811854057264;3,02704559674225;3,09750986091852;2,89577120402171;3,05652424910511
SEMA3G|ENSG00000010319;0,925676881740906;1,37531009855725;1,04999879452671;2,45219158764875;1,17194957126662;2,26955131701755;0,808457199690538;0,416754399124769;1,0609090915915;1,02185254795352;1,00655391722075;1,88514242646599;1,33333590695697;1,71087765313738;2,10772698231872;0,541783042998863;1,21900625423844;2,50299292578919;0,499324908024742;1,01385103915458;1,9857511240413;0,393947337605598;0,88507102305114;0,991976210030094;2,01555759714853;1,38930896096832;1,0557431059548;1,33163531196041;0,451204716039941;0,542791953414198;0,905472148433209;1,24511242184798;0,638553854512277;0,357203106544943;0,72595188016145;1,64632801009246;0,843943665712311;1,28590046341757;1,03725234858077;1,35745623606897;0,388002781367243;1,09033897165812;1,37304999332466;2,31940342512629;1,3277019186712;1,57687548111127;1,06552735019471;1,5328615433627;3,67517981537563;3,16072391050145;4,092440063957;2,35983204904638;2,91708119481875;2,77820882476033;3,85423841100441;4,88357983104414;2,23463734100008;2,85939867240873;2,92802289806282;3,64383462178431;2,56247324185739;3,77116789686518;2,09083720896103;4,50204844425118;3,67000312047739;4,53698387151046;4,59206430453335;3,87357613236673;4,90230928610373;4,40771265291263;3,30973015533473;3,73297780285401;3,06645678456142;4,88995233163581;3,05893036541029;3,33416963981293;2,87188487487437;5,23317173459649;1,46870251365653;2,95983366489678;4,19147132341386;3,89831753882362;3,83471756531731;2,83613706955183;3,47537356109797;4,25513071233628;2,71835047618732;4,92513432628946;4,06572916617641;2,45295942596893;1,82864180670415;3,55396044165027;3,94915302390713;1,77368427495948;2,91433569217042;3,3420415176848;4,41592937982546;5,00010051933178
